name,latitude,longitude,country
Los Gallardos,37.1683218,-1.9398545,ES
Los Menas,37.3516886,-1.9905547,ES
Los Nietos,37.6486943,-0.7859709,ES
Los Tablones,36.8848471,-3.3987447,ES
Los Urrutias,37.67968,-0.8298698,ES
Lozoyuela,40.92596,-3.61742,ES
Luarca,43.5456208,-6.5336575,ES
Lubia,41.649999,-2.50638,ES
Malda,41.55,1.03333,ES
Malon,41.9527728,-1.6718177,ES
Marigenta,37.6232658,-6.5818422,ES
Martin Munoz de las Posadas,40.9945767,-4.5972709,ES
Martorell,41.47402,1.93062,ES
Masa,42.62663,-3.71784,ES
Mas de las Matas,40.834953,-0.24307,ES
Masquefa,41.502328,1.8110442,ES
Matagorda,36.7177646,-2.8419656,ES
Matallana de Valmadrigal,42.360371,-5.3303,ES
Matarrosa,42.7572222,-6.5319444,ES
Mazarron,37.5958175,-1.3147353,ES
Mecina Alfahar,36.99707,-3.06922,ES
Mecina Bombaron,36.9808127,-3.1558125,ES
Melegis,36.9353479,-3.5714261,ES
Mezquita de Jarque,40.7208607,-0.865726099999961,ES
Milagros,41.575868,-3.699738,ES
Mil Palmeras,37.886592,-0.7586284,ES
Mohias,43.5475774,-6.7417557,ES
Mondragon,43.06441,-2.48977,ES
Montargull,41.5545806,1.3715722,ES
Montclar,42.0181068,1.7649874,ES
Monteagudo,41.96667,-1.68333,ES
Montgai,41.8,0.96667,ES
Morillo de Liena,42.377682,0.39208,ES
Muduex,40.8292836,-2.9594349,ES
Murillo de Longuida,42.74777,-1.36385,ES
Murillo el Cuende,42.39643,-1.62962,ES
Murillo el Fruto,42.39272,-1.46034,ES
Navagos,42.9800447,-3.3700692,ES
Navia,43.53544,-6.71935,ES
Niserias,43.32387,-4.6788,ES
Noalejo,37.53017,-3.65615,ES
Novaino,42.13095,-7.75224,ES
Odena,41.5793154,1.6419571,ES
Ogern,42.02373,1.34051,ES
Ohanes,37.0385849,-2.7450079,ES
Oliana,42.06895,1.31353,ES
Onil,38.6287655,-0.6737468,ES
Ontinena,41.67663,0.08858,ES
O Pindo,42.8939693,-9.1352247,ES
Orgiva,36.9017931,-3.4232213,ES
Oseira,42.539987,-7.9508288,ES
Osso,41.66631,0.1914,ES
Ostiz,42.9129031,-1.61763550000001,ES
Oteo,43.00039,-3.31589,ES
Pampaneira,36.939104,-3.362225,ES
Pampanico,36.782131,-2.8339,ES
Pantano,36.998664,-3.8890783,ES
Paresotas,42.98945,-3.33031,ES
Penarroya-Pueblonuevo,38.301361,-5.268908,ES
Penuelas,37.1744444,-3.8563889,ES
Perandones,43.1376426,-6.5866684,ES
Pesqueiras,42.6252,-7.70235,ES
Pilar de la Horadada,37.8631809,-0.7901334,ES
Pineira de Arcos,42.1389518,-7.7589579,ES
Pinillos de Esgueva,41.82221,-3.83599,ES
Pinos del Valle,36.909886,-3.5562037,ES
Pitres,36.93569,-3.32671,ES
Pola de Somiedo,43.0929,-6.25629,ES
Polop,38.62258,-0.1309,ES
Porcia,43.556992,-6.87926,ES
Portugos,36.940948,-3.311261,ES
Pozo Alcon,37.705101,-2.93693,ES
Pozo del Camino,37.22574,-7.31482,ES
Pradell,41.79736,1.03175,ES
Pregueles,43.2575803,-4.8571682,ES
Preixens,41.7964,1.05057,ES
Prullans,42.37877,1.73773,ES
Puente Del Infierno,43.219528,-6.52439,ES
Puentelarra,42.75056,-3.04809,ES
Puerto,37.563132,-1.262943,ES
Puerto de Bejar,40.3497067,-5.8386805,ES
Puig-reig,41.96667,1.88333,ES
Quemada,41.70073,-3.57476,ES
Queruas,43.5491801,-6.4416864,ES
Quincoces,42.991678,-3.248721,ES
Quintanilla de Pienza,43.0019086,-3.4813978,ES
Redecilla,42.437528,-3.065231,ES
Renedo de Valderaduey,42.5886111,-4.9458333,ES
Restabal,36.9293646,-3.5819942,ES
Ribota,41.3649695,-3.4293292,ES
Riofrio del Llano,41.137616,-2.824055,ES
Rioscuro,42.9334405,-6.2890532,ES
Rodrigatos,42.55019,-6.18378,ES
Roperuelos,42.2366805,-5.7820009,ES
Roses,42.26614,3.16633,ES
Rus,38.0480587,-3.461195,ES
Saleres,36.9295674,-3.5976687,ES
Salobrena,36.74277,-3.58717,ES
San Jose,37.4915042,-4.0512403,ES
San Roque de Riomiera,43.23473,-3.7018,ES
San Sebastian de los Reyes,40.5885738,-3.5835069,ES
Santa Fe,37.1878785,-3.7202391,ES
Santalecina,41.7802474,0.1151776,ES
Santa Maria del Aguila,36.7830556,-2.7758333,ES
Santa Maria del Paramo,42.3558775,-5.748098,ES
Santo Domingo de las Posadas,40.8121492,-4.63534970000001,ES
Sarasa,42.8775,-1.7477778,ES
Sarracin,42.258127068546,-3.68608474731445,ES
Segura de Leon,38.11667,-6.51667,ES
Senes,37.2041457,-2.3462856,ES
Senet,42.55801,0.75222,ES
S Esteban,43.551201,-6.08899,ES
Setienes,43.51667,-6.51667,ES
Soilan,42.5804745,-7.7854465,ES
Soliva,42.22899,0.67896,ES
Sopeira,42.31615,0.74632,ES
Soportujar,36.9289739,-3.404495,ES
Sorvilan,36.7947887,-3.2668497,ES
Soto del Barco,43.5341681,-6.070916,ES
Tabuyuelo de Jamuz,42.2757114,-5.9968088,ES
Tahal,37.22797,-2.2847,ES
Talara,36.9506097,-3.5511889,ES
Taliga,38.528783,-7.0155724,ES
Tapia de Casariego,43.5702333,-6.9439096,ES
Taramay,36.75645,-3.67682,ES
Tebongo,43.23942,-6.50358,ES
Tirgo,42.54587,-2.9494,ES
Tiurana,41.97527,1.25608,ES
Tivenys,40.9076816,0.51219709999998,ES
Tolva,42.11473,0.56494,ES
Torija,40.7433158,-3.0313342,ES
Tormantos,42.4936161,-3.07421239999996,ES
Torneiros,42.1502708,-7.7817083,ES
Torneros de la Valderia,42.2083692,-6.24749059999999,ES
Torre-Alhaquime,36.9157363,-5.2348594,ES
Torre del Mar,36.742,-4.09291,ES
Torrenueva Costa,36.70396,-3.48971,ES
Traibuenas,42.36839,-1.62782,ES
Trasmulas,37.19827,-3.87131,ES
Trevelez,37.0012828,-3.2665353,ES
Trevias,43.499236,-6.4406876,ES
Ugijar,36.9619832,-3.0538639,ES
Uleila del Campo,37.1851289,-2.204608,ES
Utande,40.8490327,-2.928208,ES
Valcabado del Paramo,42.2222222,-5.8061111,ES
Valdearenas,40.8094871,-2.9919325,ES
Valdebotoa,38.9675,-6.9241667,ES
Valdenoches,40.6841596,-3.0895576,ES
Valdepares,43.55785,-6.85977,ES
Valdorros,42.1720112,-3.7086451,ES
Valfermoso de las Monjas,40.869433,-2.8829653,ES
Vallbona de les Monges,41.52631,1.08872,ES
Valor,36.9968119,-3.082041,ES
Valverde-Enrique,42.305904,-5.301065,ES
Velilla de Cinca,41.58617,0.25944,ES
Velilla de Valderaduey,42.5569444,-4.9686111,ES
Venta Algarra,37.307758,-3.81248,ES
Venta de Andar,37.4542322,-3.6299928,ES
Ventas de Huelma,37.0692268,-3.8203738,ES
Ventas del Carrizal,37.541033,-3.99454,ES
Viduedo,42.4576492,-7.9506908,ES
Vierlas,41.9273979,-1.681791,ES
Viguera,42.309342,-2.533341,ES
Vilada,42.1367098,1.9337446,ES
Vilanova del Cami,41.5700217,1.6395644,ES
Villabasil,43.0297376,-3.29923980000001,ES
Villablino,42.9387801,-6.3186197,ES
Villager de Laciana,42.9459866,-6.3464157,ES
Villalta,42.7103026,-3.6138654,ES
Villamartin del Sil,42.7636111,-6.5208333,ES
Villanueva de Cauche,36.9534696,-4.4429715,ES
Villanueva de Gumiel,41.737782,-3.624579,ES
Villar del Yermo,42.3497222,-5.6883333,ES
Villarmun,42.5755181,-5.3720363,ES
Villasur de Herreros,42.3077734,-3.3946472,ES
Villaventin,43.022418,-3.352771,ES
Villaverde,42.623741,-2.56933,ES
Villaverde de Arcayos,42.6052778,-5.0388889,ES
Villaviciosa,43.4817214,-5.4355748,ES
Villazanzo de Valderaduey,42.5349082,-4.9643123,ES
Xerta,40.910148,0.489479,ES
Yator,36.9564632,-3.1371903,ES
Zaidin,41.6039963,0.2649384,ES
Zeanuri,43.099258,-2.74923,ES
Zenia,37.927287,-0.73599,ES
Zulueta,42.744701,-1.57966,ES
Zurgena,37.3418279,-2.0401779,ES
A Amarela,42.9363742,-9.2085804,ES
A Aspera,42.5896642,-7.4848635,ES
A Barosela,42.5683315,-8.6057644,ES
A Carqueixa,42.4391356,-7.5825662,ES
A Derrasa,42.3221382,-7.786581,ES
A Estrada,42.7538425,-8.381322,ES
A Fraga,42.3128999,-8.7267499,ES
A Igrexa,42.47186,-8.60106,ES
Aios,42.4129059,-8.8509642,ES
A Lanzada,42.42798,-8.87127,ES
Albacete,38.98333,-1.85,ES
Albandi,43.57102,-5.73761,ES
Albaredos,42.74893,-7.43937,ES
Albarellos,41.9489506,-7.4956184,ES
Albergueria,42.38781,-7.64024,ES
Alboreca,41.1351186,-2.6033229,ES
Alborge,41.3348679,-0.3565959,ES
Alcala del Rio,37.5187353,-5.9812748,ES
Alcanizo,39.90543,-5.108425,ES
Alcazar Del Rey,40.051868,-2.807305,ES
Alconera,38.3975788,-6.4763215,ES
Alcorcon,40.336954,-3.834745,ES
Alcuneza,41.1053547,-2.6070425,ES
Algodor,39.912957,-3.863528,ES
Aljaraque,37.269895,-7.023125,ES
Almochuel,41.2792252,-0.5520799,ES
Almodovar del Campo,38.7082796,-4.1756947,ES
Almoradi,38.1126452,-0.7866568,ES
Almunia de San Juan,41.946176,0.251685,ES
Alonsotegi,43.24483,-2.98759,ES
Amoeiro,42.413258,-7.949804,ES
Anover de Tajo,39.9894887,-3.7663858,ES
A Picarana,42.8017355,-8.6382229,ES
A Pobra de Trives,42.3404941,-7.2516935,ES
Aragosa,40.9707443,-2.7117468,ES
Arcas,39.9870355,-2.1137625,ES
Arcos,42.41449,-7.03156,ES
Ares,43.4278913,-8.2439095,ES
Argamasilla de Calatrava,38.7273897,-4.0784894,ES
Arguelles,43.390049,-5.72765,ES
Armariz,42.3743609,-7.7235728,ES
A Salgueira,41.92854,-7.52466,ES
As Cortes,42.34995,-8.16202,ES
As Regadas,42.3356202,-8.146017,ES
Atin,42.1640872,-8.6521011,ES
A Torre,42.36315,-8.72589,ES
Augas Santas,42.2400624,-7.7870875,ES
Aveinte,40.782372,-4.83683,ES
Balea,42.4683182,-8.9068936,ES
Barbano,38.8744591,-6.5870143,ES
Barrio Nuevo,38.0901942,-0.8959928,ES
Baxin,42.52703,-8.11582,ES
Beade,42.3288281,-8.1274094,ES
Beiro,42.3409,-8.15257,ES
Belinchon,40.041614,-3.057575,ES
Bendillo,42.436956,-7.20777,ES
Bergazos,42.6677757,-8.1458924,ES
Bernuy,39.9217448,-4.5979243,ES
Berrocalejo de Aragona,40.694832,-4.59342,ES
Bertamirans,42.86025,-8.65182,ES
Bieite,42.3413994,-8.1251308,ES
Bigastro,38.0629166,-0.895373,ES
Boadilla del Monte,40.414401,-3.8440336,ES
Bolanos de Calatrava,38.9068623,-3.664859,ES
Bonares,37.32423,-6.68073,ES
Bouzas,42.2346862,-7.6898815,ES
Broullon,42.308797,-8.7415571,ES
Bubal,42.68391,-0.32243,ES
Buelles,43.3356631,-4.5347249,ES
Cabeanca,42.3920582,-7.8972489,ES
Cabezon,43.050018,-5.77007,ES
Cabreira,42.6291416,-8.0960095,ES
Cachamuina,42.3392,-7.80584,ES
Cadrelo,42.35512,-8.69486,ES
Calvarrasa de Abajo,40.947125,-5.528335,ES
Camarasa,41.8745355,0.877424799999972,ES
Camas,37.40202,-6.03314,ES
Cambados,42.5149646,-8.8155397,ES
Cambeo,42.4102461,-7.8717874,ES
Campo y Santibanez,42.6824909,-5.6354983,ES
Can Carbonell,41.80304,2.84757,ES
Cangas,42.2888228,-8.7841128,ES
Cantaracillo,40.909349,-5.150705,ES
Carral,43.2122718,-8.3588305,ES
Carriches,39.9637,-4.45817,ES
Casar de Talavera,39.963692,-4.91761,ES
Casas de Roldan,39.2878045,-2.3763551,ES
Casas Novas,42.463829,-7.9743514,ES
Casasoa,42.1609156,-7.6956464,ES
Casnaloba,42.1626219,-7.7566235,ES
Caspedro,42.4663114,-7.2535165,ES
Castadon,42.3457122,-7.8144582,ES
Castejon Del Puente,41.960863,0.133735,ES
Castellana,42.2784471,-7.8165498,ES
Castillazuelo,42.070572,0.06572,ES
Catasos,42.6294342,-8.1029904,ES
Catral,38.159791,-0.8003795,ES
Caudete de las Fuentes,39.5579363,-1.2792382,ES
Cazalegas,40.009628,-4.6769,ES
Cebanico,42.724798,-5.026373,ES
Cebolla,39.9466478,-4.5688847,ES
Cerreda,42.38587,-7.63479,ES
Cerval,42.38905,-7.93581,ES
Chaherrero,40.84972,-4.96271,ES
Cima de Vila,42.18426,-7.71766,ES
Cinco Olivas,41.339834,-0.371893,ES
Coiron,42.4591,-8.80637,ES
Collbato,41.565912,1.827961,ES
Combarro,42.4265828,-8.708816,ES
Combarros,42.51919,-6.12569,ES
Comillas,43.3860255536618,-4.2916202545166,ES
Conchel,41.88665,0.14151,ES
Copons,41.63662,1.5181,ES
Corao,43.34665,-5.06676,ES
Corbera,39.1583869,-0.353066600000034,ES
Corchuela,39.98742,-5.1811999,ES
Corcubion,42.941132,-9.19232,ES
Corrales,37.2737055,-6.9883692,ES
Cortinas,42.34749,-7.78889,ES
Covadonga,43.30819,-5.05491,ES
Cumbres de en Medio,38.07292,-6.69389,ES
Dacon,42.4220759,-8.0490172,ES
Dadin,42.5025699,-8.1160415,ES
Deltebre,40.7212388,0.717649199999983,ES
Dolores,38.1384209,-0.7731306,ES
Domingo Perez,39.9753562,-4.5050538,ES
Dozon,42.5681967,-8.0478674,ES
El Baden,38.1057749,-0.862994,ES
Elche,38.26218,-0.70107,ES
El Grao,39.985454,0.0194380000000365,ES
El Lugarico,41.6461672,-0.7916201,ES
El Perello,40.8743104,0.711249500000008,ES
El Perrunal,37.71147,-6.87266,ES
El Ponton,39.4757845,-1.1203346,ES
El Puerto de Santa Maria,36.593892350365,-6.23298168182373,ES
El Realenc,38.2009631,-0.8135145,ES
El Rosal,37.947708,-4.82935,ES
Els Garidells,41.2067714,1.2426891,ES
els Poblets,38.85381,0.02103,ES
El Tarros,41.7,1.03333,ES
Encinas de Abajo,40.933498,-5.46627,ES
Endarlatsa,43.2940807,-1.73140450000005,ES
Escalonilla,39.9241162,-4.3398693,ES
Escanilla,42.73489,-0.31328,ES
Escuer,42.59436,-0.32856,ES
Esparragalejo,38.9428677,-6.4358123,ES
Esparreguera,41.53333,1.86667,ES
Espartinas,37.38154,-6.12578,ES
Esplus,41.798618,0.27337,ES
Esquivias,40.106595,-3.7761129,ES
Estepa,37.29263,-4.87896,ES
Extramundi de Arriba,42.7452595,-8.6654329,ES
Falset,41.1454006,0.8204726,ES
Favara,39.1273709,-0.2913559,ES
Fene,43.4750869,-8.164221,ES
Fonteantigua,42.39017,-8.11027,ES
Fontefria,42.3912,-7.94767,ES
Fontscaldes,41.3328488,1.2316232,ES
Fragamoreira,42.45666,-8.67434,ES
Fuentemilanos,40.8744387,-4.22885,ES
Fuentenava De Jabaga,40.086079,-2.26382,ES
Fuenterrobles,39.5844664,-1.3641134,ES
Galdakao,43.2313783,-2.84475240000006,ES
Gamarra Mayor,42.8776284,-2.6580787,ES
Garray,41.8161693453,-2.44591712952,ES
Gata de Gorgos,38.77443,0.08538,ES
Gatomorto,42.4615099,-8.60651,ES
Gavin,42.619629,-0.2967885,ES
Gerindote,39.9681972,-4.300491,ES
Getafe,40.3082504,-3.7323934,ES
Gimialcon,40.8773452,-5.1230122,ES
Gobernador,37.47845,-3.32119,ES
Gomariz,42.37955,-8.11794,ES
Graena,37.3036393,-3.2211109,ES
Grajalejo de las Matas,42.40082,-5.34319,ES
Guadajira,38.8516894,-6.68006869999999,ES
Guadarrama,40.67663,-4.09957,ES
Guamil,42.20463,-7.67664,ES
Guimarei,41.9693732,-7.5237282,ES
Guindibo,43.0503137,-8.4194399,ES
Gustei,42.3906,-7.85403,ES
Heras de Ayuso,40.7889517,-3.0995816,ES
Higuera la Real,38.13333,-6.68333,ES
Hijar,41.1732193,-0.449057499999981,ES
Hinojales,38.0076231,-6.5883492,ES
Hita,40.821486,-3.045396,ES
Illa de Arousa,42.5508326,-8.86488,ES
Illan de Vacas,39.9704821,-4.5563796,ES
Infanzon,43.519341,-5.58712,ES
Jimenado,37.7610682,-1.0376686,ES
La Canada,36.8389173,-2.40704970000002,ES
La Coronada,38.9192881,-5.6707756,ES
La Guardia,39.787319,-3.47382,ES
La Guardia dels Prats,41.397952,1.1706946,ES
Laguna de Duero,41.5823975,-4.7215266,ES
La Haba,38.9175811,-5.8009768,ES
La Herreria,43.281841,-4.43991,ES
La Losa,40.8531803,-4.1635318,ES
La Mata,39.9446595,-4.4364855,ES
La Mata de la Riba,42.9,-5.4,ES
La Melgosa,40.0261656,-2.0956363,ES
La Orbada,41.095884,-5.48087,ES
La Panadella,41.6181972,1.4003139,ES
La Prenyanosa,41.71152,1.28957,ES
La Puebla de Castro,42.1439442,0.2872454,ES
La Pueblanueva,39.9143267,-4.6769296,ES
Laro,42.6297139,-8.2221523,ES
La Seca,41.596978,-2.710152,ES
Laserna,42.5012687,-2.5064882,ES
Las Gabias,37.1346055,-3.6693027,ES
La Sota,43.4910742,-5.8540528,ES
Las Vegas,39.9585633,-4.7025365,ES
La Torre,39.6689717,-1.2631646,ES
La Valcueva,42.8475993,-5.4863015,ES
Lestedo,42.7972270814796,-8.46917152404785,ES
Lezama,43.2741817,-2.8328025,ES
Lilla,41.348824,1.2125404,ES
Linyola,41.7,0.91667,ES
Lira,42.79849,-9.12816,ES
Listanco,42.3964518,-8.0054795,ES
Lizartza,43.103022,-2.035029,ES
Llagostera,41.8265546,2.8930242,ES
Llivia,42.46462,1.9807,ES
Lobon,38.85,-6.61667,ES
Lona do Monte,42.3705799,-7.69971,ES
Lonoa,42.35734,-7.75146,ES
Los Cerralbos,39.98486,-4.569,ES
Lucena del Puerto,37.30396,-6.72926,ES
Lucillos,39.9865524,-4.6128788,ES
Luintra,42.4105083,-7.7267447,ES
Luyando,43.1014878,-2.99860680000006,ES
Maceda,42.2681124,-7.6496342,ES
Madarnas,42.45695,-8.09369,ES
Madrosende,42.39627,-7.87919,ES
Mainar,41.1925166,-1.3029493,ES
Malateria,43.3844636,-4.9203951,ES
Mallou,42.8086858,-9.0978926,ES
Malpica de Tajo,39.899504,-4.5505533,ES
Mandayona,40.9556546,-2.7499835,ES
Manises,39.49139,-0.46349,ES
Marcon,42.4145103,-8.6176135,ES
Margaride,42.4813613,-7.3393456,ES
Marin,42.3933929,-8.7019806,ES
Maside,42.411568,-8.0249722,ES
Matalobos del Paramo,42.41828,-5.81636,ES
Meano,42.444776,-8.7816706,ES
Mediana de Voltoya,40.71026,-4.570325,ES
Melon,42.2578914,-8.2149499,ES
Membrilla,38.9726307,-3.3461408,ES
Mendiguren,42.8998682,-2.7024255,ES
Mendoia,42.3325347014738,-7.22994804382324,ES
Mengabril,38.9354983,-5.933706,ES
Miguelturra,38.968369,-3.89704,ES
Minan,42.3460196,-8.7057949,ES
Miramar,38.9587061,-0.1278922,ES
Moana,42.2813653,-8.739914,ES
Mocejon,39.9371677,-3.9164313,ES
Mogor,42.3857705,-8.7128488,ES
Mohorte,40.0075382,-2.0619241,ES
Monflorite,42.09446,-0.35637,ES
Monistrol de Montserrat,41.6105548,1.8426265,ES
Monover,38.4359831,-0.840116,ES
Montalvos,39.1670358,-2.0271789,ES
Montforte del Cid,38.3788429,-0.7283354,ES
Montuenga,41.2241667,-2.2138889,ES
Moradela,42.4799784149228,-7.59889125823975,ES
Morales,42.4206793,-6.0977962,ES
Morgovejo,42.84481,-4.9584,ES
Mos,42.2039888908734,-8.60221308481619,ES
Mourazos,41.8827561,-7.4330683,ES
Mugardos,43.4599466,-8.2558155,ES
Murgia,42.9563793,-2.8200531,ES
Nacimiento,37.10615,-2.64846,ES
Naron,43.4969488,-8.2012332,ES
Navacerrada,40.7285661,-4.0146372,ES
Navas de Riofrio,40.8634147,-4.1378347,ES
Negredo,41.0273889,-2.8583339,ES
Noalla,42.4314823,-8.8536771,ES
Nocedo,42.4692629,-7.3080513,ES
Nogueira,42.45752,-7.32993,ES
Noves,40.047652,-4.2714454,ES
Nuez de Ebro,41.58957,-0.66774,ES
Numancia de la Sagra,40.07732,-3.85654,ES
O Busto,42.44799,-8.74338,ES
O Castro,42.3740499,-8.72016,ES
O Cerquido,42.0933467,-8.6222774,ES
O Couso,42.45492,-8.61401,ES
O Gabian,42.49125,-8.6168,ES
Ojen,36.5654302,-4.8553046,ES
Olesa de Montserrat,41.5421453,1.8941964,ES
Ollers,41.43361,1.2184299,ES
O Mato,42.2058836,-7.8136572,ES
O Meson do Vento,43.150312,-8.3843957,ES
Ondara,38.82817,0.0172,ES
O Outeirino,42.47325,-8.60745,ES
O Pereiro,42.3713145,-7.9520378,ES
O Pereiro de Aguiar,42.3471386,-7.7995019,ES
O Ribeiro,42.52941,-8.81096,ES
Oroso Pequeno,42.9974998,-8.4323849,ES
Orozko,43.1075643,-2.91129639999997,ES
Os Fontans,42.48004,-8.59347,ES
Os Valos,42.24209,-8.59979,ES
O Temple,43.3163084,-8.3580854,ES
Otero,40.00284,-4.51525,ES
O Torron,42.41637,-8.07585,ES
Oural,42.72004,-7.44597,ES
Outeiro de Rei,43.10292,-7.61229,ES
O Vinal,42.21602,-7.70575,ES
Padrinan,42.8143699,-7.4271,ES
Pajaron,39.9576316,-1.7827929,ES
Palazuelos,41.0908969,-2.6906211,ES
Palenzuela,42.0954946,-4.1282384,ES
Palos de la Frontera,37.23457,-6.89471,ES
Panes,43.32206,-4.58422,ES
Paniza,41.2832962,-1.2109306,ES
Parada de Rubiales,41.14735,-5.43104,ES
Paranos,42.5662741,-8.5820282,ES
Pardavila,42.36951,-8.70131,ES
Paredes,42.3536721,-8.6256451,ES
Parla,40.2381702,-3.7658151,ES
Partovia,42.4065692,-8.0797481,ES
Paxarinas,42.3918801,-8.8411429,ES
Pedrafigueira,42.831567,-9.0890093,ES
Pedreguer,38.795192,0.030968,ES
Pelayo,36.0832688,-5.49800110000001,ES
Penelas,42.2564162,-7.7704874,ES
Peniscola,40.362808,0.40156,ES
Peraleda de la Mata,39.871895,-5.46348,ES
Peralta,42.3389757,-1.7990957,ES
Pereiras,42.2651302,-7.7994357,ES
Pilas,37.30337,-6.30097,ES
Piles,38.944605,-0.126405,ES
Pineiros,42.4700089,-8.6699345,ES
Pintos,42.4094356,-8.6019819,ES
Pira,41.4245917,1.2030372,ES
Pitillas,42.42172,-1.62017,ES
Poedo,42.19173,-7.68961,ES
Pomar de Cinca,41.8517,0.1268,ES
Porquerisses,41.62535,1.45911,ES
Porrans,42.5413799,-8.63677,ES
Porrua,43.4124678,-4.8023059,ES
Portizo,42.44744,-7.61767,ES
Porto de Eguas,42.3989927,-8.0871243,ES
Pozancos,41.1115708,-2.6602061,ES
Pradobo,42.3642703,-7.9504734,ES
Pradorrey,42.4959,-6.12007,ES
Presqueira,42.21625,-7.6797,ES
Puebla de Alfinden,41.63188,-0.75154,ES
Puebla de la Calzada,38.8916944,-6.6235969,ES
Pueyo De Marguillen,42.140041,0.36232,ES
Punta Umbria,37.18278,-6.96194,ES
Punxin,42.3720072,-8.0009348,ES
Quintanilla Vivar,42.4139098,-3.6883143,ES
Quintans,42.43515,-8.77629,ES
Rafal,38.1025264,-0.8510133,ES
Rairos,42.4614,-7.32007,ES
Ramil,43.0607021599776,-7.59988685200801,ES
Rande,42.286629,-8.6466645,ES
Raxo,42.4044488,-8.7501878,ES
Razamonde,42.3319122,-8.0509889,ES
Rebolledo,42.8934228,-4.1587347,ES
Reboredo,42.2898419,-7.8338522,ES
Reillo,39.9052025,-1.8714714,ES
Retana,42.9042997,-2.6439885,ES
Rianxo,42.6513206,-8.8166051,ES
Riocabado,40.830421,-4.80442,ES
Riudecols,41.1684399,0.977,ES
Roales,41.5526204,-5.7708032,ES
Roblido,42.4044959,-7.160197,ES
Robra,43.08608,-7.6202,ES
Rocafort,39.53333,-0.4,ES
Roldan,37.797287,-1.0090982,ES
Rosende,42.4568387,-7.620097,ES
Roxos,42.87648,-8.60794,ES
Rozuelo,42.6496988,-6.3435461,ES
Rua de Francos,42.81331,-8.62192,ES
Rubiacos,42.3872799,-7.7035,ES
Rubin,42.33235,-8.06624,ES
Sabaceda,42.28875,-8.74698,ES
Sabarei de Arriba,42.8965,-7.46483,ES
Sabarigo,42.3358599,-8.74993,ES
Sagrajas,38.9225052,-6.9028028,ES
Salar,38.0147,-1.05515,ES
Salinillas de Buradon,42.6333333,-2.8333333,ES
Sallent de Gallego,42.788701,-0.34879,ES
Salvadios,40.877032,-5.10184,ES
San Adrian,42.335722,-1.9367994,ES
San Bartolome,38.09016,-0.8600677,ES
San Facundo,42.46097,-8.00977,ES
San Felipe Neri,38.1768207,-0.7969733,ES
San Fiz,42.22085,-7.83745,ES
San Lourenzo,42.3084091,-8.6922902,ES
San Martino de Alvaredos,42.3883982,-7.179305,ES
San Miguel de Aras,43.32885,-3.50697,ES
San Miguel do Campo,42.3722851,-7.7723047,ES
San Miguel do Outeiro,42.40646,-7.07784,ES
San Paio,42.30187,-8.12382,ES
San Pantaleon,43.46682,-3.535,ES
San Roman de los Oteros,42.39192,-5.39229,ES
Santa Baia,42.316274,-7.7684124,ES
Santa Cristina de la Polvorosa,41.9991869,-5.7155039,ES
Santa Maria del Cami,41.6284767,1.4739539,ES
Santa Marina de Torre,42.5857638,-6.3365657,ES
Santa Marta,42.4280199,-7.58397,ES
Sant Feliu de Llobregat,41.3827755,2.047696,ES
Santianes,43.3121,-5.7141,ES
Santillana del Mar,43.404395,-4.121375,ES
Santiponce,37.4352111,-6.0427732,ES
Santo Domingo,42.588721,-8.0678146,ES
Sant Vicent del Raspeig,38.3964181,-0.524871100000041,ES
San Xurxo Da Touza,42.24927,-7.84206,ES
Saques,42.702129,-0.32138,ES
Sas de Xunqueira,42.3564999,-7.2604,ES
Sastago,41.3226736,-0.346022500000004,ES
Secadura,43.35472,-3.53615,ES
Sedo,41.7323499,1.26079,ES
Selaya,43.21376,-3.80563,ES
Sigueiro,42.9672489,-8.4438219,ES
Sober,42.4347362,-7.6041893,ES
Sollana,39.28333,-0.36667,ES
Sotiel Coronada,37.60261,-6.85064,ES
Soto,43.23976,-3.86626,ES
Sotopalacios,42.4338341,-3.6810105,ES
Soutomaior,42.3388981,-8.5691762,ES
Soutonovo,42.48002,-8.6648,ES
Soutoxuste,42.3193945,-8.6116242,ES
Susana,42.826104,-8.4884442,ES
Talavera La Real,38.88333,-6.76667,ES
Tal de Abaixo,42.7853006,-8.9990227,ES
Tamaguelos,41.8712235,-7.440315,ES
Tarroja de Segarra,41.7313868,1.2763263,ES
Tauste,41.9202247,-1.2578169,ES
Teulada,38.727296,0.108254,ES
Tinana,43.3670622,-5.750869,ES
Tornabous,41.70117,1.05384,ES
Tornadizos de Avila,40.6251003,-4.613005,ES
Torre del Burgo,40.791755,-3.077229,ES
Torrefarrera,41.67318,0.60671,ES
Torremayor,38.9006433,-6.5376455,ES
Torremocha de Jiloca,40.5887354,-1.2945209,ES
Tortajada,40.405,-1.07277799999997,ES
Tortola,40.7059844,-3.1259046,ES
Tossa de Mar,41.7224989,2.9303675,ES
Trasariz,42.32454,-8.07244,ES
Trebolle,42.82738,-7.51449,ES
Tresgrandas,43.3791573,-4.6088291,ES
Untes,42.3411807,-7.9512046,ES
Urrea de Gaen,41.1605609,-0.470289500000035,ES
Valboa,42.45554,-8.74846,ES
Valcarca,41.837379,0.23689,ES
Valdelacalzada,38.8907921,-6.6999053,ES
Valdeprados,40.8180289,-4.2568557,ES
Valga,42.7004924,-8.6489713,ES
